Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Grand Total
1252,29,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,Accessory,27.99,7939.889999999999
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-12-27,Express,"Extended Warranty,Extended Warranty",79.98,5148.959999999999
1253,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,,0.0,7911.9
1254,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,"Extended Warranty,Impulse Item",75.85,2299.12
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-12,Overnight,Impulse Item,5.37,212.87
1255,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,"Extended Warranty,Extended Warranty,Extended Warranty",75.25,179.0
1257,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,"Extended Warranty,Extended Warranty,Accessory",84.68,209.18
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,"Impulse Item,Impulse Item,Accessory",94.38,1082.5
1261,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,Impulse Item,26.35,817.5400000000001
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,"Accessory,Impulse Item,Accessory",121.05,4077.0
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,"Impulse Item,Impulse Item",54.86,5123.839999999999
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,,0.0,6758.64
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,,0.0,186.75
1265,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,Impulse Item,7.28,254.31
1265,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-26,Express,,0.0,1582.38
1267,47,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-01-12,Overnight,,0.0,1729.21
1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,,0.0,5068.98
1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,,0.0,4747.14
1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,Accessory,14.76,3394.0800000000004
1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-07-31,Overnight,"Extended Warranty,Accessory,Accessory",96.66,283.40999999999997
1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,,0.0,247.03
1272,27,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-11,Overnight,Extended Warranty,40.76,2511.0600000000004
1276,30,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-13,Standard,"Impulse Item,Extended Warranty",36.6,1765.81
1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,"Impulse Item,Accessory",38.42,285.45
1278,57,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2023-10-08,Standard,Accessory,23.78,868.61
1278,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-11-24,Overnight,"Impulse Item,Impulse Item",39.99,503.95
1278,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-05,Standard,"Extended Warranty,Accessory",39.33,3287.0499999999997
1278,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-08-05,Standard,"Accessory,Extended Warranty",43.26,2363.0600000000004
1280,72,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-26,Overnight,"Impulse Item,Accessory",23.94,148.44
1280,72,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-08-21,Standard,,0.0,6758.64
1283,36,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-05-05,Express,"Impulse Item,Extended Warranty,Extended Warranty",102.23,288.98
1286,73,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-20,Express,"Accessory,Extended Warranty",82.32,1070.44
1286,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-07-12,Standard,"Accessory,Impulse Item,Accessory",123.65,3371.37
1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,,0.0,3379.32
1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,"Accessory,Impulse Item,Accessory",80.21,1562.39
1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-03-20,Express,Impulse Item,8.99,7920.889999999999
1292,56,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-11-18,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",105.63,4852.77
1292,56,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-03-31,Express,"Extended Warranty,Extended Warranty",21.98,1998.22
1292,56,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-06-29,Express,"Accessory,Impulse Item",47.2,511.15999999999997
1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-10-30,Express,"Impulse Item,Extended Warranty",57.53,4804.67
1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-03-06,Standard,Impulse Item,16.04,3727.72
1296,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2023-10-18,Express,,0.0,145.25
1296,60,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-12-23,Standard,Impulse Item,19.74,6778.38
1298,34,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-03,Express,"Impulse Item,Extended Warranty",76.31,1805.52
1299,59,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2023-11-28,Overnight,"Impulse Item,Impulse Item,Accessory",53.4,7965.299999999999
1300,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-04-19,Overnight,"Extended Warranty,Accessory",86.54,252.54000000000002
1301,71,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-08-01,Standard,"Impulse Item,Accessory",30.63,821.82
1302,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-08-31,Express,"Accessory,Extended Warranty,Accessory",95.51,240.76
1303,34,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-06-21,Express,Impulse Item,31.39,218.14
1303,34,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-06-24,Express,"Accessory,Accessory",64.27,2437.84
1304,23,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-24,Express,,0.0,741.09
1305,24,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-08,Overnight,"Extended Warranty,Impulse Item",78.2,3242.96
1306,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-01-28,Express,"Impulse Item,Accessory,Impulse Item",53.16,115.41
1307,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-03-18,Standard,"Accessory,Impulse Item,Accessory",82.51,1010.43
1308,30,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-07,Standard,"Accessory,Impulse Item",41.62,1433.5
1309,40,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-08-24,Overnight,"Extended Warranty,Accessory,Extended Warranty",118.06,5187.04
1311,23,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-08-30,Express,"Accessory,Extended Warranty,Accessory",100.29,2634.7799999999997
1312,53,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-06-13,Express,"Accessory,Impulse Item,Accessory",118.23,201.23000000000002
1313,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-01-07,Express,Accessory,31.97,1761.18
1313,51,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-06-20,Express,"Accessory,Extended Warranty",40.54,4787.68
1314,30,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2023-12-09,Overnight,Accessory,27.93,152.43
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-05-11,Overnight,,0.0,2534.49
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-09-05,Standard,,0.0,4224.15
1317,23,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-05-09,Overnight,"Accessory,Impulse Item",47.8,1737.46
1318,20,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-11-19,Standard,,0.0,2470.3
1320,60,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2023-11-21,Standard,Accessory,16.4,5930.21
1321,28,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2023-12-09,Overnight,Extended Warranty,39.25,2015.49
1326,25,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-11,Standard,,0.0,6758.64
1327,80,Male,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-02,Overnight,"Accessory,Impulse Item,Impulse Item",46.1,1437.98
1329,65,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-03-04,Standard,Accessory,20.49,2394.06
1331,25,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-06-21,Overnight,"Extended Warranty,Impulse Item",76.41,4300.5599999999995
1333,61,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-04-10,Standard,,0.0,2223.27
1333,61,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-06-19,Standard,,0.0,5913.81
1333,61,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-08-01,Standard,"Accessory,Extended Warranty,Accessory",94.43,341.46000000000004
1335,34,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-13,Overnight,Impulse Item,43.54,7955.44
1335,34,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-07-04,Standard,"Impulse Item,Accessory,Extended Warranty",111.61,2646.1
1337,41,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2023-12-30,Overnight,Impulse Item,20.32,1502.5
1340,49,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-07-07,Express,"Impulse Item,Extended Warranty,Extended Warranty",61.57,2531.8700000000003
1340,49,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-08-22,Overnight,,0.0,3711.68
1342,36,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-10-12,Standard,,0.0,3379.32
1347,72,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-04-16,Express,,0.0,4639.6
1348,20,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2023-10-13,Express,"Extended Warranty,Extended Warranty,Impulse Item",74.16,1930.0
1348,20,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-11-28,Overnight,"Impulse Item,Impulse Item,Extended Warranty",75.24,4299.389999999999
1348,20,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-01-28,Express,Accessory,7.33,1399.21
1349,53,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2023-10-01,Standard,"Accessory,Accessory,Extended Warranty",81.26,5619.59
1350,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-09-11,Standard,,0.0,5913.81
1352,19,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2023-09-29,Overnight,Accessory,45.21,1627.5900000000001
1352,19,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-07-30,Express,"Extended Warranty,Impulse Item",96.71,887.9000000000001
1352,19,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-07,Express,,0.0,1482.18
1353,60,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-04-24,Overnight,"Impulse Item,Accessory",60.59,5598.92
1354,21,Male,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-02-25,Overnight,"Accessory,Accessory,Impulse Item",56.83,2376.63
1355,30,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-08-12,Express,"Extended Warranty,Extended Warranty,Extended Warranty",108.13,1590.31
1355,30,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2024-09-15,Overnight,"Impulse Item,Impulse Item",65.14,4240.780000000001
1356,24,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-07-02,Standard,"Impulse Item,Extended Warranty,Impulse Item",51.48,8499.779999999999
1363,68,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-04-12,Express,Impulse Item,15.89,36.64
1364,29,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-06-13,Express,,0.0,2534.49
1365,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-03-09,Overnight,,0.0,7911.9
1368,71,Female,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-05-15,Standard,Extended Warranty,29.47,174.72
1369,21,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2023-12-18,Express,,0.0,7120.71
1372,36,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-06-10,Express,Impulse Item,23.5,2397.07
1374,44,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-03-27,Overnight,Accessory,18.05,6347.570000000001
1374,44,Female,No,Smartphone,SKU1001,5,Completed,Paypal,166.0,20.75,8,2024-05-22,Express,,0.0,166.0
1375,45,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-09-22,Express,"Extended Warranty,Extended Warranty,Extended Warranty",84.06,2867.82
1378,69,Male,No,Smartphone,SKU1001,5,Completed,Paypal,166.0,20.75,8,2024-05-02,Express,"Extended Warranty,Impulse Item,Extended Warranty",49.0,215.0
1379,69,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2023-10-11,Standard,"Impulse Item,Accessory",54.56,3766.24
1381,34,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-12-06,Standard,,0.0,20.75
1381,34,Female,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-01-09,Standard,,0.0,62.25
1383,73,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-07-26,Overnight,,0.0,1689.66
1385,27,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-03-28,Overnight,Impulse Item,29.62,2403.19
1387,68,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-06-17,Express,"Impulse Item,Impulse Item,Extended Warranty",131.11,872.2
1388,34,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-03-15,Overnight,"Accessory,Accessory,Impulse Item",117.86,1353.01
1389,22,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2023-09-30,Overnight,,0.0,1482.18
1389,22,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-07-25,Express,,0.0,3164.76
1389,22,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-09-07,Express,Accessory,49.96,8498.259999999998
1390,77,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2023-12-30,Overnight,"Accessory,Impulse Item,Accessory",78.25,1560.43
1395,71,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-05-09,Express,,0.0,3247.72
1396,71,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2023-12-02,Standard,Extended Warranty,6.26,851.09
1398,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-07-22,Express,"Extended Warranty,Extended Warranty",68.22,7980.12
1399,57,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2023-12-05,Overnight,Extended Warranty,30.62,5944.43
1399,57,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-01-15,Express,,0.0,463.96
1400,42,Female,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2023-11-10,Overnight,,0.0,1976.24
1400,42,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-08-15,Express,"Accessory,Extended Warranty,Extended Warranty",72.55,1464.43
1401,23,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2023-11-02,Overnight,"Extended Warranty,Impulse Item,Impulse Item",120.77,3368.49
1402,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-04-29,Overnight,"Extended Warranty,Accessory,Accessory",98.29,943.12
1403,37,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-01-23,Standard,,0.0,2373.57
1403,37,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-07-29,Standard,,0.0,4224.15
1404,55,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-02-18,Standard,"Impulse Item,Accessory,Impulse Item",83.72,330.75
1405,54,Male,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-07-15,Overnight,"Accessory,Extended Warranty",91.72,1326.8700000000001
1406,46,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-07-17,Express,,0.0,1482.18
1408,67,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-01-31,Overnight,,0.0,103.75
1408,67,Male,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2024-08-09,Standard,,0.0,124.5
1409,42,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-02-05,Overnight,"Accessory,Impulse Item,Accessory",80.17,183.92000000000002
1411,23,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2023-11-30,Overnight,,0.0,145.25
1416,38,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-04-06,Standard,,0.0,4224.15
1416,38,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-06-16,Express,"Accessory,Extended Warranty",26.79,5940.6
1419,55,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2023-09-24,Overnight,"Accessory,Accessory,Accessory",76.59,201.09
1420,73,Male,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2023-12-19,Express,,0.0,6329.52
1421,66,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-04-01,Standard,"Accessory,Accessory,Impulse Item",95.27,1824.48
1422,62,Female,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-07-05,Overnight,Accessory,8.19,5546.5199999999995
1422,62,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-09-20,Overnight,"Accessory,Impulse Item,Extended Warranty",58.85,7662.320000000001
1423,51,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2023-10-26,Overnight,"Impulse Item,Accessory,Impulse Item",90.89,2314.16
1423,51,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-03-30,Express,"Extended Warranty,Impulse Item",24.11,3403.4300000000003
1424,21,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-11-13,Overnight,Extended Warranty,10.21,3721.89
1425,48,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-01-24,Overnight,Extended Warranty,35.45,4211.09
1425,48,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-05-01,Express,Impulse Item,35.97,530.03
1428,53,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-06-19,Standard,Extended Warranty,5.49,3170.25
1429,57,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2023-11-14,Standard,"Impulse Item,Extended Warranty",43.47,1733.13
1430,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2023-11-17,Standard,Accessory,49.57,1531.75
1431,50,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2023-10-13,Standard,"Extended Warranty,Impulse Item,Extended Warranty",72.47,217.72
1431,50,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,2023-12-14,Express,Accessory,8.53,3173.2900000000004
1431,50,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-01-09,Standard,,0.0,1391.88
1433,43,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-02-26,Standard,"Impulse Item,Accessory,Extended Warranty",82.23,2865.9900000000002
1434,27,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-03-26,Express,"Impulse Item,Accessory,Extended Warranty",101.96,164.20999999999998
1435,73,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-05-19,Express,Extended Warranty,32.97,877.8000000000001
1436,43,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-19,Standard,"Extended Warranty,Impulse Item,Impulse Item",66.95,3314.6699999999996
1436,43,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-02-21,Standard,"Accessory,Extended Warranty",81.61,7202.32
1443,70,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-04-30,Express,"Impulse Item,Impulse Item,Impulse Item",57.82,140.82
1443,70,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-06-30,Express,Accessory,9.8,1986.04
1447,61,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-04-25,Standard,"Impulse Item,Accessory,Impulse Item",72.98,2296.25
1447,61,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-05-20,Express,,0.0,3164.76
1447,61,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-06-15,Express,"Accessory,Extended Warranty,Accessory",97.74,3345.4599999999996
1449,40,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-03-19,Overnight,"Impulse Item,Accessory",81.81,1664.19
1450,23,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-04-07,Standard,"Impulse Item,Extended Warranty",65.39,1053.51
1451,74,Female,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2023-11-22,Express,Impulse Item,28.77,956.6899999999999
1451,74,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2023-12-19,Express,"Extended Warranty,Extended Warranty,Impulse Item",97.65,888.84
1454,26,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-08-21,Overnight,Accessory,11.82,7615.29
1455,21,Female,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-03-19,Standard,"Accessory,Extended Warranty",66.17,169.92000000000002
